Date,Topic,Description,URL
9.9.2014,Niðurstaða athugunar á tilteknum þáttum í starfsemi Festu lífeyrissjóðs,"
Á seinni hluta árs 2013 hóf Fjármálaeftirlitið vettvangsathugun á tilteknum þáttum í starfsemi Festu lífeyrissjóðs. Markmið athugunarinnar var m.a. að kanna stjórnarhætti, fjárfestingar, áhættustýringu og upplýsingakerfi sjóðsins. Í kjölfar athugunarinnar ritaði Fjármálaeftirlitið skýrslu þar sem fram komu athugasemdir, ábendingar og kröfur um úrbætur. Niðurstöður Fjármálaeftirlitsins, sem lágu fyrir í júlí 2014, byggðu á þeim gögnum og upplýsingum sem aflað var við athugunina og miðuðust við stöðu mála á þeim tíma sem athugunin fór fram.
Fjármálaeftirlitið taldi að þeir þættir sem vettvangsathugunin beindist að væru almennt í góðu horfi hjá Festu lífeyrissjóði. Helstu athugasemdir Fjármálaeftirlitsins voru eftirfarandi.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2138
1.9.2014,Niðurstaða athugunar á lánveitingum Lífeyrissjóðs bankamanna til einstaklinga,"
Fjármálaeftirlitið hefur framkvæmt athugun á lánveitingum Lífeyrissjóðs bankamanna til einstaklinga. Athugunin var framkvæmd á öðrum ársfjórðungi 2014.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2133
1.9.2014,Samkomulag um sátt vegna brots Eikar fasteignafélags hf. á 122. gr. laga nr. 108/2007,"
Hinn 7. júlí 2014 gerðu Fjármálaeftirlitið og Eik fasteignafélag hf. með sér samkomulag um að ljúka með sátt máli vegna brots félagsins á 122. gr. laga nr. 108/2007 um verðbréfaviðskipti.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2131
9.7.2014,Samkomulag um sátt vegna brots Marel hf. á 122. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 30. apríl 2014 gerðu Fjármálaeftirlitið og
Marel hf. með sér samkomulag um að ljúka með sátt máli vegna brots félagsins á 122.
gr. laga nr. 108/2007 um verðbréfaviðskipti. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2115
7.7.2014,Sáttargerð vegna brots Sæness ehf. á 40. gr. laga nr. 161/2002 um fjármálafyrirtæki,"
Fjármálaeftirlitið og Sænes ehf. hafa gert með sér sátt vegna brots félagsins á 40. gr. laga nr. 161/2002 um fjármálafyrirtæki (fftl.)

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2107
12.6.2014,Gagnsæistilkynning vegna athugasemda við viðskiptahætti hjá Verði tryggingum hf.,"
Fjármálaeftirlitinu barst ábending um að Vörður tryggingar hf. hefði einhliða og án samráðs við vátryggingartaka breytt lögbundinni brunatryggingu skála sem var í smíðum (sk. smíðatryggingu) í lausafjártryggingu.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2088
26.5.2014,Endurmat á því hvort Verðbréfaskráning Íslands hf. uppfylli tiltekin alþjóðleg tilmæli um öryggi verðbréfauppgjörs,"
Veturinn 2011-2012 gerði Fjármálaeftirlitið athugun á uppgjörsumhverfinu á Íslandi og uppgjörskerfi Verðbréfaskráningar Íslands hf. (Verðbréfaskráning). Athugunin var gerð í samvinnu við Seðlabanka Íslands. Í athuguninni var skoðað hvort uppgjörsumhverfið á Íslandi og verðbréfauppgjörskerfi Verðbréfaskráningar uppfylltu skilyrði tilmæla Evrópska Seðlabankans og CESR (samtök evrópskra verðbréfaeftirlita) frá árinu 2009 (e. Recommendations for Securities Settlement Systems).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2078
16.5.2014,Niðurstaða athugunar á lánveitingum Söfnunarsjóðs lífeyrisréttinda til einstaklinga,"
Fjármálaeftirlitið hefur framkvæmt athugun á lánveitingum Söfnunarsjóðs lífeyrisréttinda til einstaklinga. Athugunin var framkvæmd á fyrsta ársfjórðungi 2014.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2074
9.5.2014,Niðurstaða athugunar á fjárfestingum Lífeyrissjóðs hjúkrunarfræðinga,"
Á fyrsta ársfjórðungi 2014 framkvæmdi Fjármálaeftirlitið athugun á því hvort fjárfestingar Lífeyrissjóðs hjúkrunarfræðinga væru í samræmi við gildandi lög og fjárfestingarheimildir.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2070
2.5.2014,Niðurstaða athugunar á þáttum í starfsemi LSR,"
Hinn 4. september 2013 hóf Fjármálaeftirlitið athugun á þáttum í starfsemi LSR (Lífeyrissjóðs starfsmanna ríkisins) sem tók m.a. til stjórnarhátta, fjárfestinga, áhættustýringar og upplýsingakerfa. Í kjölfar athugunarinnar ritaði Fjármálaeftirlitið skýrslu þar sem fram komu athugasemdir, ábendingar og kröfur um úrbætur. Niðurstöður Fjármálaeftirlitsins byggðu á þeim gögnum og upplýsingum sem aflað var við athugunina og miðast við stöðu mála hinn 20. september 2013.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2061
31.3.2014,"Stjórnvaldssekt vegna brots gegn 1. mgr. 122. gr. laga nr. 108/2007, um verðbréfaviðskipti","
Þann 19. mars 2014 tók stjórn Fjármálaeftirlitsins ákvörðun um að sekta Icelandair Group hf. (Icelandair) vegna brota gegn 122. gr. laga nr. 108/2007, um verðbréfaviðskipti (hér eftir vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2049
13.3.2014,Niðurstaða athugunar á starfsemi Virðingar hf.,"
Hinn 26. febrúar 2013 framkvæmdi Fjármálaeftirlitið almenna athugun á starfsemi Virðingar hf. Rétt er að geta þess að athugunin beindist að Virðingu hf. áður en félagið sameinaðist Auði Capital hf. í febrúar 2014 undir nafni Virðingar hf. Athugunin tók til stjórnarhátta, regluvörslu, fjárfestaverndar, aðgerða gegn peningaþvætti og fjármögnun hryðjuverka, eignastýringar, markaðsviðskipta og upplýsingatækni. Í kjölfar athugunarinnar ritaði Fjármálaeftirlitið skýrslu þar sem fram komu athugasemdir, ábendingar og kröfur um úrbætur. Niðurstöður Fjármálaeftirlitsins byggðu á þeim gögnum og upplýsingum sem aflað var við athugunina og miðast við stöðu mála hinn 20. desember 2012.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2039
19.2.2014,Eftirfylgni vegna athugunar á lánasafnsskýrslu Íslandsbanka hf.,"
Fjármálaeftirlitið
framkvæmdi athugun á lánasafnsskýrslu (e. Loan Portfolio Analysis Report)
Íslandsbanka hf. Athugunin beindist að því að kanna inntak lánasafnsskýrslu
bankans og staðreyna að upplýsingar í henni væru í samræmi við undirliggjandi
gögn og viðeigandi leiðbeiningar og viðmið. Í kjölfarið birti
Fjármálaeftirlitið gagnsæistilkynningu, dags. 19. nóvember 2013, á heimasíðu
sinni þar sem gerð var grein fyrir helstu niðurstöðum athugunarinnar. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2026
24.1.2014,Niðurstaða athugunar á útlánastarfsemi MP banka hf.,"
Vorið 2012
framkvæmdi Fjármálaeftirlitið athugun á útlánastarfsemi MP banka hf. Athugunin
beindist annars vegar að því að meta virði útlána bankans og hins vegar að
útlánaferlinu, þar sem athugað var hvort bankinn fylgdi lögum og innri reglum.
Niðurstaða Fjármálaeftirlitsins lá fyrir þann 28. júní 2013 og byggði á gögnum
og upplýsingum miðað við verklag og stöðu lána bankans þann 31. mars 2012. Eins
og tímasetningar bera með sér var að nokkru leyti verið að skoða aðstæður eins
og þær voru þegar núverandi eigendur tóku við starfseminni og nýr banki var
stofnaður í apríl 2011.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2012
20.1.2014,Niðurstaða athugunar á fjárfestingum Lífeyrissjóðs Vestfirðinga,"
Á þriðja ársfjórðungi 2013 hóf Fjármálaeftirlitið athugun á
fjárfestingum Lífeyrissjóðs Vestfirðinga með það að markmiði að kanna hvort
fjárfestingar sjóðsins rúmuðust innan heimilda laga og hvort flokkun
fjárfestinga í skýrslum sjóðsins til Fjármálaeftirlitsins um sundurliðun
fjárfestinga væri rétt. Niðurstaða Fjármálaeftirlitsins lá fyrir þann 6. janúar
2014.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2007
14.1.2014,Niðurstaða athugunar á lánveitingum Stafa lífeyrissjóðs til einstaklinga,"
Fjármálaeftirlitið hefur
framkvæmt athugun á lánveitingum Stafa lífeyrissjóðs til einstaklinga, með
vísan til 44. gr. laga nr. 129/1997, um skyldutryggingu lífeyrisréttinda og
starfsemi lífeyrissjóða og 9. gr. laga nr. 87/1998, um opinbert eftirlit með
fjármálastarfsemi.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2003
14.1.2014,Niðurstaða athugunar á lánveitingum Festu lífeyrissjóðs til einstaklinga,"
Fjármálaeftirlitið hefur framkvæmt athugun á lánveitingum Festu
lífeyrissjóðs til einstaklinga, með vísan til 44. gr. laga nr. 129/1997 um skyldutryggingu
lífeyrisréttinda og starfsemi lífeyrissjóða og 9. gr. laga nr. 87/1998, um
opinbert eftirlit með fjármálastarfsemi.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2002
13.1.2014,Niðurstöður athugunar hjá MP banka hf. á tilteknum þáttum í aðgerðum gegn peningaþvætti og fjármögnun hryðjuverka,"
Hinn 10. maí 2013 hóf Fjármálaeftirlitið athugun hjá MP banka hf. Athugunin
beindist að tilteknum þáttum í aðgerðum MP banka gegn peningaþvætti og
fjármögnun hryðjuverka, sbr. lög nr. 64/2006. Í athuguninni var lögð sérstök
áhersla á könnun MP banka á áreiðanleika upplýsinga um viðskiptamenn sína,
reglubundið eftirlit með þeim og innri reglur bankans um aðgerðir gegn
peningaþvætti og fjármögnun hryðjuverka. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2001
13.1.2014,Niðurstöður athugunar hjá Valitor hf. á tilteknum þáttum í aðgerðum gegn peningaþvætti og fjármögnun hryðjuverka,"
Hinn 9. janúar 2013 hóf Fjármálaeftirlitið athugun hjá
Valitor hf. Athugunin beindist að tilteknum þáttum í aðgerðum Valitor gegn
peningaþvætti og fjármögnun hryðjuverka, sbr. lög nr. 64/2006. Í athuguninni
var lögð sérstök áhersla á innri reglur félagsins um aðgerðir gegn
peningaþvætti og fjármögnun hryðjuverka. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/2000
9.1.2014,Sáttargerð vegna brots á 2. mgr. 68. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 9.
desember 2013 gerðu Fjármálaeftirlitið og FÍ Fasteignafélagið slhf. með sér
sátt vegna brots félagsins á 2. mgr. 68. gr. laga nr. 108/2007 um
verðbréfaviðskipti (vvl.). 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1999
20.12.2013,Gagnsæistilkynning vegna athugunar á viðskiptaháttum Lýsingar hf. í kjölfar dóms Hæstaréttar í máli nr. 672/2012,"
Í kjölfar dóms
Hæstaréttar Íslands í máli nr. 672/2012 upplýsti Lýsing hf. Fjármálaeftirlitið
um viðbrögð sín við dóminum, einkum að því er laut að veitingu upplýsinga til
viðskiptavina um mögulegt fordæmisgildi dómsins.  Þannig hafði Lýsing hf. að eigin frumkvæði
sent bréf til þeirra viðskiptavina sem voru með virka lánasamninga, sambærilega
þeim sem um var fjallað í málinu. Í bréfinu var skorað á þá viðskiptavini sem
teldu sig hafa samið um lægri kjör en markaðskjör á þeim hluta samnings sem er
í íslenskum krónum, að gera skriflega athugasemd og óska eftir leiðréttingu á
greiðslum. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1996
17.12.2013,Niðurstaða úttektar á áhættustýringu vátryggingafélaga,"
Fjármálaeftirlitið framkvæmdi
athuganir á áhættustýringu vátryggingafélaga með heimsókn og gagnaöflun á
þriðja ársfjórðungi 2013 á grundvelli 8. og 9. gr. laga nr. 87/1998, um
opinbert eftirlit með fjármálastarfsemi. Þau félög sem athugunin beindist að
voru: Okkar líftryggingar hf., Sjóvá-Almennar tryggingar hf.,
Tryggingamiðstöðin hf., Vátryggingafélag Íslands hf. og Vörður tryggingar hf.
Fjármálaeftirlitið gaf í janúar 2011 út leiðbeinandi tilmæli nr. 1/2011, um
áhættustýringu vátryggingafélaga og var markmið tilmælanna að leiðbeina
vátryggingafélögum um bestu framkvæmd áhættustýringar. Tilmælin eru mikilvægur
liður í undirbúningi vátryggingafélaga fyrir innleiðingu krafna Solvency II
tilskipunarinnar, nr. 2009/138/EB. Athugun Fjármálaeftirlitsins beindist að því
að kanna hvort áhættustýring vátryggingafélaga væri í samræmi við nefnd
tilmæli.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1995
26.11.2013,Sáttargerð vegna brots á 86. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 28. október 2013 gerðu
Fjármálaeftirlitið og MP banki hf. með sér sátt vegna brots félagsins á 86. gr.
laga nr. 108/2007 um verðbréfaviðskipti (vvl.). 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1989
19.11.2013,Niðurstöður vegna athugunar á lánasafnsskýrslu Íslandsbanka hf.,"
Fjármálaeftirlitið hóf, í apríl 2013, athugun á
lánasafnsskýrslu (e. Loan Portfolio Analysis Report eða LPAR) Íslandsbanka hf. Lánasafnsskýrslu,
sem skilað er mánaðarlega til Fjármálaeftirlitsins, er ætlað að greina frá
stöðu útlánasafns lánastofnunar út frá sjónarhorni endurskipulagningar
safnsins. Megintilgangur skýrslunnar er að fylgjast með framgangi á
endurskipulagningu lánasafns bankans og eru viðskiptavinir flokkaðir niður
eftir umfangi og eðli þeirrar endurskipulagningar sem þeir hafa gengið gegnum
eða hversu alvarleg fjárhagsstaða þeirra er gagnvart bankanum. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1987
18.11.2013,Sáttargerð vegna brots á 125. gr. og 126. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 15. október 2013 gerðu
Fjármálaeftirlitið og X, fyrrverandi framkvæmdastjóri fyrirtækjasviðs Glitnis
banka hf., með sér sátt vegna brots á 125. gr. og 126. gr. laga nr. 108/2007 um
verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1986
12.11.2013,Sáttargerð vegna innheimtustarfsemi Dróma hf.,"

Að fengnum ábendingum hóf Fjármálaeftirlitið í lok árs 2012 athugun á innheimtustarfsemi Dróma hf. Athugunin beindist að því hvort innheimta Dróma hf., annars vegar á lánum í eigu Eignasafns Seðlabanka Íslands ehf. (ESÍ)/Hildu ehf. og hins vegar á lánum í eigu Frjálsa hf., félli undir 3. gr. innheimtulaga nr. 95/2008 og krefðist innheimtuleyfis.


",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1979
11.11.2013,Niðurstaða athugunar hjá Sjóvá-Almennum tryggingum hf. á þjónustuþætti félagsins; STOFNI,"
Fjármálaeftirlitið hefur framkvæmt athugun á
þjónustuþætti Sjóvár-Almennra trygginga hf. undir heitinu STOFN, með vísan til
1. mgr. 62. gr. laga nr. 56/2010 um vátryggingastarfsemi, sbr. 1. mgr. 6. gr.
sömu laga og 1. mgr. 9. gr. laga nr. 87/1998 um opinbert eftirlit með
fjármálastarfsemi. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1977
29.10.2013,Athugun á starfsháttum Dróma hf. í tengslum við afturköllun endurútreiknings og afléttingu veðbanda,"
Í lok júní sl. hóf Fjármálaeftirlitið athugun á því hvort
starfshættir Dróma hf. í tengslum við endurútreikning gengislána og afléttingu
veðbanda samræmdust ákvæðum laga nr. 38/2001 um vexti og verðtryggingu
(vaxtalög). Töluverð samskipti hafa átt sér stað milli Fjármálaeftirlitsins og
Dróma hf. vegna athugunar þessarar.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1972
14.10.2013,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

Hinn 29. ágúst 2013 gerðu Fjármálaeftirlitið og Century Aluminum Company með sér sátt vegna brota félagsins á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).


",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1968
1.10.2013,Stjórnvaldssektir vegna brota nokkurra einstaklinga gegn 1. mgr. 45. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 11. september 2013 tók stjórn Fjármálaeftirlitsins ákvörðun um að
sekta nokkra einstaklinga vegna brota gegn 1. mgr. 45. gr. laga nr. 108/2007. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1965
30.9.2013,Niðurstöður athugunar hjá Straumi fjárfestingabanka hf. á tilteknum þáttum í aðgerðum gegn peningaþvætti og fjármögnun hryðjuverka,"
Hinn 6. júní 2013 hóf Fjármálaeftirlitið
athugun hjá Straumi fjárfestingabanka hf. (hér eftir Straumur). Athugunin
beindist að tilteknum þáttum í aðgerðum Straums gegn peningaþvætti og
fjármögnun hryðjuverka, sbr. lög nr. 64/2006. Í athuguninni var lögð sérstök
áhersla á könnun Straums á áreiðanleika upplýsinga um viðskiptamenn sína,
reglubundið eftirlit með þeim og innri reglur bankans um aðgerðir gegn
peningaþvætti og fjármögnun hryðjuverka. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1964
25.9.2013,Niðurstaða athugunar á lánveitingum Lífeyrissjóðs starfsmanna ríkisins til einstaklinga,"
Fjármálaeftirlitið hefur framkvæmt
athugun á lánveitingum Lífeyrissjóðs starfsmanna ríkisins til einstaklinga, með
vísan til 44. gr. laga nr. 129/1998, um skyldutryggingu lífeyrisréttinda og
starfsemi lífeyrissjóða og 9. gr. laga nr. 87/1998, um opinbert eftirlit með
fjármálastarfsemi.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1963
20.9.2013,Stjórnvaldssekt vegna brots HS Orku hf. gegn 2. mgr. 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 11. september 2013 tók stjórn Fjármálaeftirlitsins ákvörðun um að sekta HS Orku hf. vegna brots gegn 2. mgr. 128. gr. laga nr. 108/2007.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1960
18.9.2013,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 21. ágúst 2013 gerðu Fjármálaeftirlitið
og Farice ehf. með sér sátt vegna brots félagsins á 128. gr. laga nr. 108/2007
um verðbréfaviðskipti (vvl.). 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1948
18.9.2013,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 19. ágúst 2013 gerðu Fjármálaeftirlitið
og Reykjavíkurborg með sér sátt vegna brots sveitarfélagsins á 128. gr. laga
nr. 108/2007 um verðbréfaviðskipti (vvl.). 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1947
9.9.2013,Niðurstaða athugunar á eftirliti með peningaþvætti og fjármögnun hryðjuverka hjá Arion banka hf.,"
Hinn 22. mars 2013 framkvæmdi
Fjármálaeftirlitið vettvangsathugun hjá Arion banka hf. Athugunin beindist að
tilteknum þáttum er varða eftirlit Arion banka hf. með aðgerðum gegn
peningaþvætti og fjármögnun hryðjuverka, sbr. lög nr. 64/2006. Í athuguninni var lögð sérstök áhersla á áreiðanleikakannanir Arion
banka hf. við upphaf viðskipta sem og viðvarandi eftirlit með lögaðilum.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1900
29.8.2013,Niðurstaða athugunar á framkvæmd breytinga á hjónalíftryggingum hjá Líftryggingafélagi Íslands hf.,"

Að fenginni ábendingu athugaði Fjármálaeftirlitið framkvæmd Líftryggingafélags Íslands hf. á fyrirkomulagi hjónalíftrygginga. Breytingarnar fólust í því að í stað einnar hjónalíftryggingar voru gefnar út endurnýjunarkvittanir fyrir tvær einstaklingstryggingar hvors aðila um sig.


",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1893
27.8.2013,Sáttargerð vegna brots á 127. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 10. júlí 2013 gerðu
Fjármálaeftirlitið og Marel hf. með sér sátt vegna brots félagsins á 127. gr.
laga nr. 108/2007 um verðbréfaviðskipti (vvl.). 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1890
27.8.2013,Sáttargerð vegna brots á 126. og 127. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Þann 3. júlí 2013 gerðu
Fjármálaeftirlitið og Reginn hf. með sér sátt vegna brots félagsins á 126. og
127. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.). 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1889
26.8.2013,Eftirfylgni vegna heildarathugunar Fjármálaeftirlitsins hjá Lífeyrissjóði bænda,"
Fjármálaeftirlitið framkvæmdi heildarathugun á starfsemi Lífeyrissjóðs
bænda. Í kjölfar athugunarinnar ritaði Fjármálaeftirlitið skýrslu þar sem fram
komu athugasemdir eftirlitsins og kröfur um úrbætur er skyldi vera lokið innan
tiltekinna tímamarka. Í kjölfarið, eða þann 17. maí 2013, birti
Fjármálaeftirlitið gagnsæistilkynningu
þar sem gerð var grein fyrir helstu athugasemdum stofnunarinnar við starfsemi
sjóðsins. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1887
21.8.2013,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 16. júlí 2013 gerðu Fjármálaeftirlitið
og Ríkisútvarpið ohf. með sér sátt vegna brots þess á 128. gr. laga nr.
108/2007 um verðbréfaviðskipti (vvl.). 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1885
21.8.2013,Sáttargerð vegna brots á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"

Hinn 1. júlí 2013 gerðu Fjármálaeftirlitið og HS Veitur hf. með sér sátt vegna brots félagsins á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).


",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1882
25.7.2013,Sáttargerð vegna brots á 87. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 3. júní 2013 gerðu Fjármálaeftirlitið og
BankNordik P/F með sér sátt vegna brots félagsins á 87. gr. laga nr. 108/2007
um verðbréfaviðskipti (vvl.). 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1873
9.7.2013,Niðurstaða athugunar á tengingum stórra áhættuskuldbindinga hjá Arion banka hf.,"
Fjármálaeftirlitið framkvæmdi athugun á tengingum stórra áhættuskuldbindinga Arion banka hf. með heimsókn og gagnaöflun hinn 23. janúar 2013 á grundvelli XIII. kafla laga nr. 161/2002, um fjármálafyrirtæki og 9. gr. laga nr. 87/1998, um opinbert eftirlit með fjármálastarfsemi. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1862
2.7.2013,"Stjórnvaldssekt vegna brota gegn 126. og 127. gr. laga nr. 108/2007, um verðbréfaviðskipti","
Þann 12. júní 2013 tók stjórn Fjármálaeftirlitsins ákvörðun um að sekta Icelandair Group hf. vegna brota gegn 126. og 127. gr. laga nr. 108/2007, um verðbréfaviðskipti.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1859
2.7.2013,Niðurstaða athugunar á útlánum Tryggingamiðstöðvarinnar hf.,"
Fjármálaeftirlitið hefur framkvæmt athugun á lánveitingum Tryggingamiðstöðvarinnar með vísan til 1. mgr. 62. gr. laga nr. 56/2010, um vátryggingastarfsemi og 9. gr. laga nr. 87/1998, um opinbert eftirlit með fjármálastarfsemi.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1858
1.7.2013,Niðurstaða athugunar á starfsemi GAM Management hf.,"

Fjármálaeftirlitið framkvæmdi athugun á starfsemi GAM Management hf. þann 31. október 2011. Í skýrslu Fjármálaeftirlitsins vegna athugunarinnar komu fram athugasemdir stofnunarinnar og kröfur um úrbætur er skyldi vera lokið innan nánar tiltekinna tímamarka. Fjármálaeftirlitið birti gagnsæistilkynningu á heimasíðu sinni þann 28. júní 2012, þar sem gerð var grein fyrir helstu athugasemdum stofnunarinnar í framangreindi skýrslu. 


",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1857
26.6.2013,Eftirfylgni vegna heildarathugunar Fjármálaeftirlitsins hjá Lífeyrissjóði Vestmannaeyja,"

Fjármálaeftirlitið framkvæmdi heildarathugun á starfsemi Lífeyrissjóðs Vestmannaeyja. Í kjölfar athugunarinnar ritaði Fjármálaeftirlitið skýrslu þar sem fram komu athugasemdir eftirlitsins og kröfur um úrbætur er skyldi vera lokið innan tiltekinna tímamarka. Í kjölfarið, eða þann 8. apríl 2013, birti Fjármálaeftirlitið gagnsæistilkynningu þar sem gerð var grein fyrir helstu athugasemdum stofnunarinnar við starfsemi félagsins.


",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1852
25.6.2013,Eftirfylgni vegna athugunar Fjármálaeftirlitsins á starfsemi Stafa lífeyrissjóðs,"
Fjármálaeftirlitið framkvæmdi athugun á starfsemi Stafa lífeyrissjóðs.
Í kjölfar athugunarinnar ritaði Fjármálaeftirlitið skýrslu þar sem fram komu athugasemdir
eftirlitsins og kröfur um úrbætur er skyldi vera lokið innan tiltekinna
tímamarka. Hinn 7. janúar 2013, birti Fjármálaeftirlitið gagnsæistilkynningu
þar sem gerð var grein fyrir helstu athugasemdum stofnunarinnar við starfsemi
sjóðsins.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1851
24.6.2013,Athugun á tjónsuppgjöri hjá Vátryggingafélagi Íslands hf.,"

         
             Samkvæmt 4. mgr. 65. gr.
laga nr. 56/2010 um vátryggingastarfsemi ber Fjármálaeftirlitinu að fylgjast
með tjónsuppgjöri vátryggingafélaga. Hluti af tjónsuppgjöri vátryggingafélaga
er að upplýsa tjónþola um sundurliðun á því hvernig bætur til þeirra eru
ákveðnar sbr. 2. mgr. 9. gr. laga nr. 30/2004 um vátryggingarsamninga.
         
         
        
",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nr/1849
